SalePrice,LotArea,LivArea,BsmtArea,GarageCars,Bedroom,Kitchen,OverallQual,ExterQual,KitchenQual,Neighborhood,ZoneClass,BldgType,LandContour,Fireplace,CentralAir,MoSold,YrSold,Latitude,Longitude,TotalBath
99000,884,86,85,1.0,2,1,4,TA,TA,Edwards,RL,1Fam,Bnk,0,1,5,2008,42.01805245,-93.6665532891509,1
146300,376,99,99,2.0,2,1,6,TA,TA,NPkVill,RL,TwnhsE,Lvl,1,1,7,2006,42.050471,-93.627279,2
155000,585,195,114,2.0,5,1,7,TA,TA,OldTown,RM,1Fam,Lvl,0,1,7,2006,42.0290693061225,-93.6153272857143,2
298751,1064,161,175,2.0,3,1,8,Gd,Gd,Timber,RL,1Fam,HLS,1,1,1,2008,41.9929899502563,-93.6532752975471,2
256000,4945,154,127,2.0,2,1,4,TA,Gd,ClearCr,RL,1Fam,Low,1,1,3,2008,42.0286448235121,-93.6662491435697,1
176000,1283,106,103,2.0,2,1,6,TA,Gd,Timber,RL,1Fam,Lvl,1,1,7,2006,41.9995872286526,-93.6460946915016,2
120000,1000,113,58,1.0,3,1,6,TA,TA,SawyerW,RL,TwnhsE,Lvl,1,1,4,2009,42.0346554965129,-93.686229074916,2
321000,951,232,120,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,6,2006,42.051065,-93.655506,3
190000,327,156,78,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,1,2010,42.0477298694644,-93.6460387854619,3
174900,838,108,105,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2008,42.0392109,-93.6294784,2
85000,653,60,60,1.0,2,1,4,TA,Fa,IDOTRR,RM,1Fam,Lvl,0,1,3,2006,42.0208634872324,-93.629459818412,1
164990,814,122,122,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,7,2006,42.0145222714419,-93.6837400931039,2
144100,780,153,86,2.0,3,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,1,11,2007,42.0279558433369,-93.6186268970768,2
294900,1082,148,146,3.0,2,1,8,Gd,Ex,CollgCr,RL,1Fam,Lvl,0,1,8,2006,42.0232664798611,-93.6891188061432,3
50000,959,138,72,1.0,3,1,4,Fa,TA,IDOTRR,RM,1Fam,Lvl,0,1,9,2007,42.0229579795918,-93.6239813061224,2
260000,1208,219,79,2.0,4,1,7,Gd,Ex,NWAmes,RL,1Fam,Lvl,1,1,8,2009,42.0536142002192,-93.6373597235178,3
180000,501,124,124,2.0,2,1,8,Gd,Gd,StoneBr,RL,TwnhsE,HLS,1,1,10,2008,42.0605568766036,-93.6342276740534,2
236500,2422,176,176,2.0,3,1,5,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,4,2008,42.0126483838384,-93.6403907373737,3
63900,836,61,0,0.0,2,1,2,TA,Fa,Sawyer,RL,1Fam,Lvl,0,0,6,2009,42.032688,-93.659392,1
223000,989,166,80,2.0,3,1,7,TA,TA,Somerst,FV,1Fam,Lvl,1,1,6,2008,42.0466107996104,-93.6435037851502,3
151000,295,111,56,2.0,2,1,7,TA,Gd,Somerst,FV,TwnhsE,Lvl,0,1,6,2006,42.0474902714047,-93.6449273412728,3
149500,1130,140,140,2.0,2,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,2,2009,42.0347592680518,-93.6256021186347,1
149900,885,149,93,1.0,5,1,6,TA,TA,Edwards,RL,1Fam,Lvl,0,1,7,2006,42.0258097972012,-93.6660720519238,2
500000,1329,250,264,3.0,3,1,9,Ex,Ex,NridgHt,RL,1Fam,HLS,1,1,6,2010,42.0573559033095,-93.6561229479863,3
92900,794,97,0,2.0,2,2,3,TA,TA,NAmes,RL,Duplex,Lvl,0,0,6,2009,42.035835,-93.609088,2
290000,407,132,132,2.0,2,1,9,Gd,Ex,Somerst,FV,TwnhsE,Lvl,1,1,9,2008,42.0465787862931,-93.6468858340854,2
345474,1332,197,196,3.0,2,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,11,2007,42.0631493872389,-93.65417937402,3
127000,793,86,86,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,6,2007,42.0400426,-93.6124554,1
102000,557,141,94,0.0,4,1,5,TA,TA,SWISU,RL,1Fam,Lvl,0,1,6,2006,42.0187956700134,-93.6483854191232,2
190000,1110,183,75,2.0,3,1,7,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,11,2007,42.055141,-93.633802,3
75200,341,76,76,1.0,2,1,5,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,9,2007,42.0227918367347,-93.6254847959184,1
108538,996,112,112,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2010,42.0448465388046,-93.6150932235132,1
142250,892,114,114,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,4,2010,42.0465807745037,-93.6263328730505,2
180000,748,124,122,2.0,2,1,7,TA,TA,Timber,RL,1Fam,Lvl,1,1,7,2006,41.9980307755102,-93.646563877551,2
132000,743,90,90,1.0,2,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2009,42.0348422307492,-93.6172185592135,1
152400,778,125,54,3.0,2,1,5,TA,Gd,Sawyer,RL,1Fam,Lvl,0,1,6,2008,42.0336428769534,-93.6604901921933,2
64000,325,62,34,0.0,2,1,3,TA,Fa,BrkSide,RL,1Fam,Lvl,0,0,7,2007,42.0360524084125,-93.6287460656802,1
302000,889,261,135,2.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,6,2007,42.0474103201722,-93.6533032150516,3
182000,1029,141,111,2.0,3,1,6,TA,TA,ClearCr,RL,1Fam,Lvl,1,1,2,2007,,,2
137000,812,80,78,2.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,7,2009,42.0315625147242,-93.6712341782157,1
168000,711,153,84,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,7,2007,42.0574119715381,-93.6359950254544,3
97500,1626,135,85,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,1,2010,42.0358672720658,-93.6203006384482,1
286000,897,184,97,3.0,3,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,2,2006,42.0538759366927,-93.6546992908565,3
115000,569,92,89,1.0,2,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,3,2009,42.0323631818182,-93.6226055454546,1
209000,1127,238,81,2.0,4,1,6,Gd,Ex,SawyerW,RL,1Fam,Bnk,1,1,11,2006,42.0326139565346,-93.683206,3
187500,1134,194,77,2.0,5,1,6,TA,Gd,ClearCr,RL,1Fam,Low,0,1,7,2007,42.0245228002476,-93.6822554757549,3
220000,866,182,72,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,7,2007,42.0308996568629,-93.6810965574069,3
91000,585,73,71,1.0,2,1,6,TA,TA,SWISU,RL,1Fam,Bnk,0,0,4,2008,42.0167937755102,-93.648383632653,1
93500,995,90,90,0.0,3,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,9,2007,41.9865025252525,-93.6061203131313,1
79400,138,101,51,1.0,3,1,4,TA,TA,MeadowV,RM,TwnhsE,Lvl,0,1,5,2006,41.9922855397936,-93.6032340668233,2
259500,674,216,96,1.0,3,1,6,TA,Gd,Crawfor,RL,1Fam,Lvl,1,1,7,2007,42.016139363834,-93.6428989684554,3
417500,1272,229,225,3.0,4,1,8,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,8,2008,42.0622569043589,-93.6574877363118,3
132000,725,118,118,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2010,42.037360351349,-93.621396807179,1
342000,1214,275,158,3.0,5,1,8,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,8,2007,42.0596969159281,-93.6553784014037,3
194000,795,115,115,3.0,2,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,5,2007,42.0246471083953,-93.6894175696057,2
235000,441,151,146,2.0,2,1,8,Gd,Gd,Crawfor,RM,TwnhsE,HLS,1,1,12,2007,42.0094101758672,-93.6154394005922,2
136870,705,104,104,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2008,42.0365507801943,-93.6036697126137,1
147000,892,103,103,1.0,3,1,5,Gd,Gd,NAmes,RL,1Fam,Lvl,1,1,7,2009,42.0361964973331,-93.6224583090887,1
277000,14772,199,134,2.0,4,1,6,Gd,Gd,ClearCr,RL,1Fam,Low,1,1,6,2007,42.0282623600545,-93.6817963585751,2
201490,852,148,79,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,7,2006,42.0605503063749,-93.6436578682477,3
85000,241,103,50,1.0,3,1,5,TA,TA,MeadowV,RM,TwnhsE,Lvl,0,1,4,2010,41.9918983061225,-93.604296122449,2
149900,1197,77,77,2.0,2,1,5,TA,Gd,Mitchel,RL,1Fam,Lvl,0,1,4,2010,41.9889150119414,-93.6037182270767,1
174500,1115,145,65,1.0,3,1,7,TA,Fa,Crawfor,RL,1Fam,Bnk,1,1,7,2009,42.0146305299342,-93.6429811878083,2
133900,669,213,113,2.0,4,2,6,TA,TA,OldTown,C (all),2fmCon,Lvl,1,0,11,2007,42.027228738132,-93.6122282616158,2
173000,211,151,71,2.0,2,1,7,Gd,Gd,NridgHt,RL,Twnhs,Lvl,0,1,7,2009,,,2
225000,1151,161,79,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,10,2007,42.0608559702758,-93.6401621450703,3
109500,613,83,83,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,0,8,2009,42.036222982245,-93.6036689511783,1
159000,1236,129,94,2.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2006,42.0394645102041,-93.612229244898,1
179400,212,139,69,2.0,3,1,7,TA,TA,Somerst,FV,Twnhs,Lvl,0,1,8,2008,42.0471187669176,-93.6463443833898,3
219000,1197,211,93,2.0,3,1,7,TA,TA,Sawyer,RL,1Fam,Bnk,1,1,4,2007,42.0335835663698,-93.6557297316748,2
175500,244,151,71,2.0,2,1,7,Gd,Gd,NridgHt,RL,Twnhs,Lvl,0,1,6,2010,,,3
261329,970,147,146,2.0,2,1,8,Ex,Ex,Somerst,FV,1Fam,Lvl,1,1,5,2007,42.0513855189379,-93.6438490909797,2
383000,1339,181,181,3.0,2,1,9,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,5,2008,42.0611304139962,-93.6572899530123,2
179000,838,141,73,2.0,3,1,6,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,7,2008,42.0611635819115,-93.6427090614629,3
103500,1093,145,107,1.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,1,1,5,2009,42.0193813,-93.6644765,1
164500,1094,123,108,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,5,2006,42.0322922182277,-93.6746692637717,1
55000,1054,101,67,2.0,2,1,2,Fa,TA,OldTown,RM,1Fam,Lvl,0,0,11,2008,42.0292782084658,-93.608717,1
170000,876,128,36,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,8,2009,42.0606044114852,-93.6436445971829,3
209500,426,144,144,2.0,2,1,8,Gd,Gd,NridgHt,RL,Twnhs,Lvl,1,1,8,2007,42.0582276512523,-93.6495408884612,2
124500,772,76,76,1.0,2,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,6,2007,41.9882322598095,-93.6043577996149,1
139400,692,103,59,1.0,3,1,7,TA,Gd,IDOTRR,RM,1Fam,Bnk,1,1,6,2007,42.0255073237796,-93.6282698770407,1
202665,631,127,127,2.0,2,1,7,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,3,2006,42.058211000495,-93.6496365349582,2
155891,821,92,35,1.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,1,2010,42.0211618367347,-93.6776827755102,1
160000,201,116,56,2.0,2,1,7,Gd,Gd,Somerst,FV,Twnhs,Lvl,0,1,3,2008,42.0469486336406,-93.6457772296475,3
150000,2283,274,92,3.0,3,1,9,Gd,Gd,Veenker,RL,1Fam,Lvl,1,1,6,2008,42.0374475590885,-93.6575664153229,4
221300,816,170,121,3.0,3,1,8,Gd,Gd,Somerst,RL,1Fam,Lvl,0,1,3,2007,42.0530506292041,-93.6424327424269,3
361919,1156,239,115,3.0,4,1,8,Ex,Ex,StoneBr,RL,1Fam,Lvl,1,1,7,2006,42.0605780947368,-93.6288449157895,3
134900,834,97,97,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,1,2007,42.0222115583869,-93.687930042606,2
118000,874,65,65,0.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,6,2009,42.0223732329491,-93.6648876847061,1
195800,780,150,73,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,3,2006,42.0146232814465,-93.6839439195867,3
135000,479,155,112,1.0,3,1,6,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,8,2009,42.0241352941846,-93.624152242399,1
152000,734,115,115,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2007,42.0370859566389,-93.606752073161,2
133900,669,71,71,1.0,2,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,4,2009,42.021695122449,-93.6831338979592,1
152000,899,102,97,2.0,3,1,6,TA,TA,SawyerW,RL,1Fam,Lvl,0,1,5,2010,42.0346717471837,-93.6849951387715,2
107000,827,98,98,1.0,2,1,4,TA,TA,SawyerW,RH,1Fam,Lvl,0,1,11,2006,42.0357774693878,-93.6817522857143,1
120000,681,80,80,1.0,2,1,6,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,10,2006,42.0383474081633,-93.6087492857143,1
372500,1100,190,190,3.0,3,1,8,Gd,Gd,StoneBr,RL,1Fam,Lvl,1,1,7,2009,42.0598557142857,-93.6281591428571,3
220000,697,174,98,2.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,3,2009,42.0500539982337,-93.639333558907,3
167000,1979,189,86,3.0,3,1,7,Gd,TA,NAmes,RL,1Fam,Lvl,1,1,12,2006,42.039330898861,-93.6154373302759,2
479069,1291,237,237,3.0,3,1,9,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,10,2007,42.0630493,-93.6559183,2
233555,1243,171,171,2.0,3,1,6,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,7,2006,42.0238755924809,-93.6891216710305,2
118900,669,68,68,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,9,2009,42.0358405151515,-93.6077778484848,1
140000,721,119,86,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,10,2008,42.0430122,-93.6197207,1
130000,791,167,167,0.0,6,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,0,11,2008,42.0346198241927,-93.6076172063906,2
179900,922,181,62,1.0,3,1,7,TA,TA,OldTown,RM,1Fam,Lvl,0,1,6,2009,42.0280755456836,-93.6214715237234,2
282000,1050,179,179,3.0,2,1,8,Gd,Gd,Timber,RL,1Fam,Lvl,1,1,4,2007,41.9955124848485,-93.6471045858586,2
217500,1206,153,133,2.0,3,1,5,TA,Gd,Crawfor,RL,1Fam,Bnk,1,1,3,2006,42.0133998334409,-93.6441630284212,2
212500,958,126,125,2.0,2,1,7,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,5,2009,42.0583339808845,-93.6501395094772,2
126000,557,154,58,1.0,3,1,5,Fa,TA,IDOTRR,RM,1Fam,Lvl,1,1,7,2008,42.0215383877551,-93.6255134693878,2
280750,268,279,128,3.0,3,1,7,Gd,Gd,Somerst,FV,Twnhs,Lvl,1,1,7,2009,42.0477401256381,-93.6477878236516,3
87000,877,116,85,1.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,3,2007,42.0269485163718,-93.6048353974724,1
244600,893,136,136,3.0,3,1,8,Gd,Gd,Somerst,RL,1Fam,Lvl,1,1,12,2009,42.0544295841946,-93.6441534120586,2
215200,803,144,70,2.0,3,1,7,TA,Gd,Somerst,FV,1Fam,Lvl,0,1,6,2010,42.0516433438464,-93.6504219790033,3
162500,850,159,75,2.0,4,1,6,TA,Gd,BrkSide,RL,1Fam,Lvl,0,1,3,2008,42.0279133,-93.6257591543688,2
138000,897,149,73,2.0,4,1,6,TA,TA,Crawfor,RL,1Fam,HLS,1,1,6,2008,42.0200925438791,-93.6433134674271,1
181316,818,141,66,2.0,3,1,6,TA,Gd,Gilbert,RL,1Fam,Lvl,1,1,7,2009,42.058718595853,-93.6378939584296,3
148000,1423,106,106,2.0,3,1,6,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,3,2009,42.0323109189987,-93.6668622283732,1
315000,999,192,188,3.0,3,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,6,2009,42.0506296326531,-93.6562053673469,2
184750,3725,434,292,3.0,3,1,10,Ex,Ex,Edwards,RL,1Fam,Bnk,1,1,10,2007,,,4
132000,569,79,77,2.0,2,1,7,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,7,2007,42.0314396363636,-93.6223666868687,1
149500,729,130,62,2.0,3,1,6,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,3,2006,42.0322083160892,-93.6725377294081,2
183500,766,160,78,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,5,2007,42.0611782856952,-93.641526,3
224500,843,134,125,4.0,2,2,6,Gd,Gd,SawyerW,RL,Duplex,Lvl,0,1,4,2006,,,2
415000,1373,174,174,3.0,2,1,9,Ex,Ex,NridgHt,RL,1Fam,HLS,1,1,6,2006,42.0611221472792,-93.6575774952719,2
155000,906,92,92,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Low,0,1,8,2008,42.0211674936919,-93.6921802284615,1
135000,1978,118,67,1.0,4,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,8,2008,42.0335052893943,-93.6578355911364,2
164000,662,153,85,1.0,4,1,7,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,8,2007,42.0162258571429,-93.6449160612245,2
128500,771,88,88,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,8,2007,42.0401398067668,-93.6103855832004,1
196500,1082,160,80,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,8,2006,42.0139697575758,-93.6856957676768,3
131000,557,113,68,2.0,3,1,6,TA,TA,BrkSide,RM,1Fam,Lvl,1,1,3,2007,42.0333472857143,-93.6216614489796,1
151000,667,113,113,2.0,2,1,6,Gd,Gd,SawyerW,RL,TwnhsE,Lvl,0,1,6,2006,42.0356287907736,-93.6862334949626,2
149900,1024,120,109,2.0,2,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2006,42.053668,-93.618459,2
139900,599,133,66,2.0,4,1,7,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2006,42.0313681156662,-93.6188669141005,1
180000,802,159,86,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,4,2007,42.0589771228269,-93.640518123423,3
120750,584,83,83,1.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,3,2007,42.0347877165126,-93.6769746621361,1
154000,697,116,116,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,5,2010,42.0360282121212,-93.6060047070707,2
139900,1147,132,91,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,8,2007,42.0431611185913,-93.6247745648331,1
100000,821,164,0,1.0,4,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,10,2008,42.0395332857143,-93.6122298571428,3
240000,4236,219,84,2.0,5,1,6,TA,TA,ClearCr,RL,1Fam,Bnk,1,1,9,2008,42.0283907370828,-93.6632647299644,3
135000,604,105,105,2.0,3,1,6,TA,TA,Edwards,RL,1Fam,Lvl,1,1,5,2008,42.0200013469388,-93.6737859591837,2
174000,1170,138,69,2.0,3,1,6,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,6,2009,42.0620524586044,-93.6445736722012,3
378500,1228,187,186,3.0,3,1,9,Ex,Ex,Timber,RL,1Fam,HLS,1,1,5,2010,41.992886874408,-93.6520579189616,2
207000,584,127,127,2.0,2,1,6,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,6,2007,42.0592310426962,-93.6494237318641,2
131000,944,136,92,1.0,3,1,5,TA,TA,SWISU,RL,1Fam,Bnk,1,1,7,2006,42.0159977142857,-93.6483788571429,2
152000,236,115,56,2.0,2,1,6,Gd,Gd,Somerst,FV,Twnhs,Lvl,0,1,5,2010,42.0475544331931,-93.644926896477,3
61500,639,107,0,0.0,2,2,4,TA,Fa,Edwards,RL,Duplex,Lvl,0,0,9,2007,42.0199462,-93.6653515,2
147110,223,100,49,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,6,2010,42.0462235938547,-93.6454434084836,3
137000,1012,144,98,1.0,3,1,5,TA,Fa,SWISU,RL,1Fam,Lvl,0,1,7,2006,42.0187416326531,-93.6516226122449,2
128500,1148,128,67,2.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2007,42.0267141023798,-93.6229707310344,2
207500,1516,149,138,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,12,2006,42.0390543005358,-93.6057035740062,1
172500,1039,156,85,2.0,3,1,6,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,7,2009,42.0323770103428,-93.6725511511952,3
380000,1272,246,200,3.0,3,1,9,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,3,2007,42.0622578128272,-93.6573754647739,3
137000,903,97,87,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2006,42.0391936868443,-93.6217385362576,1
130000,1005,75,73,2.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,6,2006,42.0294471489362,-93.6782902553191,1
215000,1134,182,75,2.0,3,1,6,TA,Gd,Mitchel,RL,1Fam,Lvl,1,1,6,2009,41.9952412690111,-93.6035056538022,3
153000,1053,104,104,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,8,2008,42.0403027978576,-93.6221410854046,1
385000,4670,171,171,3.0,0,1,9,Gd,Gd,Veenker,RL,1Fam,Low,1,1,11,2006,42.0372896408362,-93.6581985580863,1
130000,234,159,90,2.0,3,1,6,Gd,Gd,Edwards,RM,Twnhs,Lvl,0,1,4,2006,42.0187974868444,-93.6692802636628,2
127000,691,116,47,2.0,3,1,5,TA,TA,BrkSide,RL,1Fam,Lvl,0,1,6,2006,42.0357484746844,-93.6282410374137,1
270000,836,182,101,3.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,12,2007,42.0503128,-93.6481626,3
141000,1380,101,101,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2006,42.0439623208126,-93.6131693840208,1
235000,1724,192,190,2.0,3,1,7,Gd,Gd,NWAmes,RL,1Fam,Lvl,1,1,8,2008,42.0553038165982,-93.6364751856661,2
256900,966,245,87,2.0,5,1,6,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,5,2009,42.0464912141423,-93.6331231205293,3
336860,939,173,173,3.0,2,1,9,Ex,Ex,NridgHt,RL,TwnhsE,Lvl,1,1,11,2008,42.0577949787508,-93.6514634528342,2
375000,19997,189,198,2.0,3,1,7,TA,TA,Timber,RL,1Fam,Low,1,1,6,2009,42.0014991425468,-93.6499550898491,2
141000,836,128,72,1.0,3,1,6,TA,Gd,IDOTRR,RM,1Fam,Bnk,1,1,12,2007,42.0241065306122,-93.6270906326531,2
160000,929,104,104,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,2,2010,42.0348214285714,-93.6059824897959,2
182000,1081,133,133,2.0,3,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,0,1,12,2008,42.0502145962039,-93.648351532708,2
217000,1951,210,168,2.0,3,1,6,TA,Gd,Crawfor,RL,1Fam,Bnk,1,1,10,2007,42.0126558686869,-93.6395576161616,2
195000,735,156,155,2.0,3,1,6,Gd,Gd,Timber,RL,1Fam,Lvl,0,1,12,2008,41.9963947804943,-93.6466035442721,2
255000,1254,152,151,3.0,3,1,8,Gd,Gd,Somerst,RL,1Fam,Lvl,1,1,6,2007,42.0544825,-93.6425979415733,2
168500,792,137,36,2.0,3,1,7,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,5,2009,42.0606742928749,-93.6371242404032,3
118500,788,113,77,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,10,2008,42.0371165102041,-93.6159565714286,1
149900,1165,100,100,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,4,2010,42.0545832173913,-93.6264338695652,2
119000,669,92,81,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,5,2007,42.0371818787879,-93.6079902121212,1
113000,868,62,62,1.0,2,1,4,TA,TA,Edwards,RL,1Fam,Lvl,0,1,8,2009,,,1
159000,465,155,93,2.0,3,1,6,TA,TA,BrkSide,RM,1Fam,Lvl,1,1,10,2006,42.0334252040816,-93.6255469183674,2
159000,892,113,113,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,4,2009,42.0377154586959,-93.6914019478288,2
168000,3016,151,116,4.0,3,1,4,TA,TA,Mitchel,RL,2fmCon,Low,1,1,3,2007,41.9912068279948,-93.6072295708927,1
122000,912,84,82,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,2,2010,42.0349261497052,-93.6721722542316,1
122250,679,162,87,1.0,2,1,5,Fa,Ex,OldTown,RM,1Fam,Lvl,1,0,6,2008,42.0305392552628,-93.620186979872,1
120000,502,95,86,0.0,2,1,7,Gd,Gd,OldTown,RM,1Fam,Lvl,1,1,2,2008,42.0322691428571,-93.6140086530612,1
421250,1570,246,137,3.0,4,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,1,2008,42.0571858489852,-93.6553127978471,3
106900,545,120,51,1.0,3,1,6,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,4,2008,42.0337432653061,-93.6255606938776,2
194000,688,113,111,2.0,2,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,7,2006,42.024647,-93.6894939414017,2
204000,362,121,121,2.0,1,1,6,Gd,Gd,NridgHt,RL,Twnhs,Lvl,1,1,8,2007,42.0592209455129,-93.6494702838399,2
100000,563,104,68,1.0,3,1,4,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,6,2007,42.0225015925131,-93.6269144970605,1
105000,734,92,54,2.0,2,1,4,TA,TA,NAmes,RL,1Fam,Lvl,0,1,4,2010,42.0384998787804,-93.6154398459775,1
104900,1162,161,66,1.0,4,1,4,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2009,42.0435394993518,-93.6198637747763,2
187000,892,172,49,2.0,3,1,6,Gd,TA,Veenker,RL,1Fam,Lvl,1,1,8,2007,42.042245,-93.647022,3
181500,892,117,117,2.0,3,1,6,TA,TA,Veenker,RL,1Fam,Lvl,1,1,5,2007,42.043196,-93.645509,2
187100,1513,133,131,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,6,2009,42.0165166262228,-93.6901554211496,2
158000,1214,108,108,2.0,3,1,6,TA,Gd,SawyerW,RL,1Fam,Lvl,0,1,5,2006,42.0377975199241,-93.6906062658659,2
