"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold","TotalBath"
238500,700,140,129,2,2,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,6,2009,2
270000,990,172,86,3,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,7,2009,3
264500,753,172,172,2,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,10,2009,2
291000,990,151,151,3,3,1,7,"Gd","Ex","Somerst","FV","1Fam","Lvl",1,1,3,2009,2
234500,807,140,140,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,8,2009,2
209000,753,151,75,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,3,2009,3
159000,893,108,108,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,4,2009,2
152000,700,108,108,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,6,2009,2
143500,700,108,108,1,3,1,6,"TA","Gd","SawyerW","RL","1Fam","Lvl",0,1,8,2009,2
193000,990,172,75,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,1,2009,3
203000,947,140,140,3,3,1,8,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,1,2009,2
159000,1216,108,108,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,5,2009,2
142000,1216,108,108,0,3,1,5,"TA","Gd","SawyerW","RL","1Fam","Lvl",0,1,8,2009,2
153000,1152,108,108,2,3,1,5,"TA","Gd","SawyerW","RL","1Fam","Lvl",0,1,6,2009,2
224243,678,140,140,3,2,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,2,2009,2
220000,1066,194,86,2,4,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,4,2009,3
171500,721,161,75,2,3,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,11,2009,3
145000,667,129,129,2,2,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl",0,1,2,2009,2
184000,850,140,75,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,10,2009,3
162000,958,129,65,2,3,1,6,"TA","TA","SawyerW","RL","1Fam","Lvl",0,1,7,2009,3
160000,764,172,0,2,4,2,6,"TA","TA","SawyerW","RL","Duplex","Lvl",1,1,5,2009,2
110000,904,86,86,2,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,11,2009,1
141000,786,75,75,2,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,6,2009,1
122000,840,75,75,1,2,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,7,2009,1
124100,861,97,97,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,5,2009,2
129000,721,86,86,1,3,1,5,"Gd","Gd","Sawyer","RL","1Fam","Lvl",0,1,10,2009,1
123000,667,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,10,2009,1
275000,1453,183,183,3,2,1,8,"Gd","Gd","Veenker","RL","1Fam","Low",1,1,4,2009,2
235000,1109,161,86,2,3,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,7,2009,3
280750,269,280,151,3,3,1,7,"Gd","Gd","Somerst","FV","Twnhs","Lvl",1,1,7,2009,3
222000,355,161,161,2,2,1,6,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",1,1,1,2009,3
195000,388,118,108,2,1,1,6,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",1,1,3,2009,2
180000,280,140,75,2,2,1,6,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,8,2009,3
156000,355,140,65,2,3,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,9,2009,3
318750,1367,161,161,2,2,1,8,"Ex","Ex","Veenker","RL","1Fam","Lvl",1,1,6,2009,2
241600,1432,161,161,2,2,1,7,"Gd","Gd","Veenker","RL","1Fam","Lvl",0,1,6,2009,2
180500,893,237,32,2,4,1,8,"Gd","TA","Veenker","RL","1Fam","Low",1,1,1,2009,3
206000,1184,194,75,2,3,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,6,2009,3
256900,969,248,86,2,5,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,5,2009,3
163000,893,129,118,2,3,1,5,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,8,2009,2
113000,840,108,108,1,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",0,1,8,2009,1
230000,1281,215,86,2,4,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,11,2009,3
130000,667,75,75,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2009,1
143000,893,151,151,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,3,2009,2
168500,893,194,108,2,4,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,5,2009,3
172500,1528,118,118,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,5,2009,2
141500,689,86,86,1,2,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,8,2009,1
118000,753,75,75,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,9,2009,1
140000,883,129,97,3,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,5,2009,1
177625,1259,161,97,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,7,2009,2
153000,872,118,118,2,3,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,2,2009,2
145100,980,118,118,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,7,2009,2
177500,829,194,65,2,4,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2009,3
174500,1066,151,108,2,4,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,9,2009,1
122000,904,86,86,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,2,2009,1
175000,915,161,151,2,2,1,6,"Gd","TA","NAmes","RL","1Fam","Lvl",0,1,4,2009,1
187500,980,140,140,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2009,2
256000,1367,151,140,2,2,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,7,2009,2
150000,818,108,108,1,3,1,5,"Gd","TA","NAmes","RL","1Fam","Lvl",0,1,6,2009,1
176000,1141,118,118,2,3,1,7,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,8,2009,2
149500,861,97,97,1,3,1,6,"Gd","Gd","NAmes","RL","1Fam","Lvl",0,1,6,2009,2
120000,818,108,108,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,11,2009,1
153000,818,129,129,1,3,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",0,1,7,2009,1
144000,969,108,108,1,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,11,2009,1
135000,883,172,172,2,4,2,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,12,2009,2
131000,753,97,97,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,2,2009,1
126000,1216,108,54,2,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,10,2009,1
113000,786,75,75,1,2,1,5,"TA","Fa","NAmes","RL","1Fam","Lvl",0,1,8,2009,1
145500,710,97,97,1,2,1,5,"Gd","Gd","NAmes","RL","1Fam","Lvl",0,1,3,2009,1
102900,883,108,0,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2009,2
152500,1066,140,65,2,3,1,7,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,12,2009,2
129900,893,108,108,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2009,1
99900,506,75,75,1,2,1,3,"TA","TA","OldTown","RL","1Fam","Lvl",0,1,8,2009,1
149000,1001,129,65,2,4,1,5,"TA","Gd","OldTown","RL","1Fam","Lvl",0,1,8,2009,2
114000,753,97,43,1,2,1,4,"Gd","TA","OldTown","RL","1Fam","Lvl",0,1,5,2009,1
125000,947,97,97,1,3,1,5,"TA","Ex","OldTown","RL","1Fam","Lvl",0,1,12,2009,1
142900,969,226,118,2,3,1,4,"TA","Gd","OldTown","RL","1Fam","Lvl",1,1,6,2009,2
156500,667,161,54,2,4,1,7,"Gd","Gd","OldTown","RL","1Fam","Lvl",0,1,8,2009,2
59000,506,54,43,0,2,1,2,"Fa","Gd","OldTown","RL","1Fam","Lvl",0,0,6,2009,1
106000,1001,75,65,2,2,1,5,"TA","Gd","OldTown","RL","1Fam","Lvl",0,0,6,2009,1
78500,1001,65,54,1,1,1,3,"TA","TA","OldTown","RL","1Fam","Lvl",0,1,11,2009,2
190000,893,237,118,3,6,2,6,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,8,2009,4
154000,947,129,129,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2009,2
163000,1066,97,97,2,3,1,6,"Fa","TA","NAmes","RL","1Fam","Lvl",1,1,5,2009,1
143500,743,86,86,2,2,1,6,"Gd","Gd","NAmes","RL","1Fam","Lvl",0,1,9,2009,1
135000,969,108,108,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,4,2009,1
113500,840,108,11,1,2,1,6,"TA","TA","NAmes","RL","1Fam","HLS",1,1,4,2009,1
128500,753,108,75,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,0,12,2009,1
128000,678,97,97,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,3,2009,1
118900,667,65,65,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,9,2009,1
138000,743,108,54,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2009,1
133500,1001,140,75,1,4,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2009,2
135000,753,140,75,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2009,1
144750,700,172,75,2,4,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,3,2009,2
145000,797,86,86,2,2,1,5,"TA","Gd","NAmes","RL","Duplex","Lvl",0,1,11,2009,1
127000,732,97,97,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2009,1
128900,377,129,86,1,3,1,6,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,6,2009,1
103500,958,183,86,2,4,2,6,"TA","TA","OldTown","RM","Duplex","Lvl",0,0,6,2009,2
130000,1453,118,22,2,3,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,7,2009,2
129000,915,140,43,0,3,1,5,"Gd","TA","OldTown","RM","1Fam","Lvl",0,1,3,2009,2
150000,592,140,65,2,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,10,2009,2
94550,710,161,54,0,4,2,4,"Fa","Fa","OldTown","RM","2fmCon","Lvl",0,0,10,2009,2
103000,936,129,75,0,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,7,2009,1
129500,560,118,75,1,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,3,2009,2
80000,689,75,75,2,2,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,11,2009,1
45000,549,54,0,1,1,1,2,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,10,2009,1
99500,797,75,54,1,2,1,5,"Gd","TA","OldTown","RM","1Fam","Lvl",0,1,2,2009,1
87500,893,140,65,2,3,1,4,"Gd","Gd","OldTown","RM","1Fam","Lvl",0,1,6,2009,2
160000,775,183,86,1,3,1,6,"TA","Ex","OldTown","RM","1Fam","Lvl",0,1,6,2009,2
119000,334,118,54,1,3,1,6,"TA","Ex","OldTown","RM","1Fam","Lvl",1,1,5,2009,1
58500,312,75,54,0,2,1,4,"TA","TA","OldTown","C (all)","1Fam","Lvl",1,1,6,2009,1
119000,506,140,86,1,3,1,6,"Fa","TA","OldTown","RM","1Fam","Lvl",0,1,9,2009,1
146500,904,140,65,3,4,1,6,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,9,2009,1
44000,872,75,22,0,2,1,3,"TA","TA","IDOTRR","C (all)","1Fam","Lvl",0,0,9,2009,1
149000,614,129,97,1,3,1,6,"TA","Gd","BrkSide","RL","1Fam","Lvl",1,0,9,2009,1
137000,463,151,32,1,3,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl",1,1,5,2009,2
93000,560,108,43,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",0,1,6,2009,1
115000,570,97,86,1,2,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",0,1,3,2009,1
150000,570,151,86,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,2,2009,2
126500,807,97,97,5,2,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",0,1,8,2009,1
155000,753,161,97,2,3,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,6,2009,2
179900,926,183,65,1,3,1,7,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,6,2009,2
62500,280,194,97,0,4,2,5,"TA","TA","OldTown","RM","Duplex","Bnk",0,0,9,2009,2
149000,635,183,65,1,4,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,8,2009,2
123000,538,129,43,1,3,1,6,"TA","Gd","OldTown","RM","1Fam","Bnk",0,1,2,2009,1
97500,549,172,97,0,6,1,7,"TA","TA","OldTown","RM","2fmCon","Bnk",0,0,5,2009,3
135000,484,151,108,1,3,1,6,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,8,2009,1
70000,484,86,75,0,1,1,4,"TA","Gd","IDOTRR","RM","1Fam","Lvl",0,1,7,2009,1
116000,958,129,65,1,3,1,6,"TA","TA","IDOTRR","RM","2fmCon","Bnk",0,1,2,2009,2
88750,398,65,54,1,2,1,4,"TA","Fa","Sawyer","RL","1Fam","Lvl",0,1,9,2009,1
179000,1001,108,108,0,3,1,5,"TA","TA","Edwards","RL","Duplex","Lvl",0,1,3,2009,3
159900,980,108,108,1,2,2,5,"TA","TA","Edwards","RL","Duplex","Lvl",0,1,7,2009,2
63000,904,108,54,1,4,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,0,3,2009,2
113500,1076,97,97,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,4,2009,2
149900,743,97,43,2,3,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,6,2009,1
165000,1432,161,54,1,4,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,7,2009,2
148000,1421,108,108,2,3,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,3,2009,1
165000,1453,194,75,1,4,1,5,"TA","TA","ClearCr","RL","1Fam","Lvl",1,1,10,2009,2
63900,840,65,0,0,2,1,2,"TA","Fa","Sawyer","RL","1Fam","Lvl",0,0,6,2009,1
122000,1453,129,0,2,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,10,2009,1
121500,893,97,97,1,2,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,2,2009,1
154400,872,151,65,1,3,1,6,"TA","Gd","Edwards","RL","1Fam","Bnk",1,1,7,2009,2
125000,689,97,97,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,9,2009,1
139500,398,97,97,1,2,1,5,"Gd","Gd","Edwards","RL","TwnhsE","Lvl",0,1,2,2009,2
162000,1001,97,97,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,7,2009,2
156500,1787,129,43,2,2,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,9,2009,2
239900,980,172,97,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,8,2009,3
131000,2454,183,0,2,4,1,5,"Gd","TA","SawyerW","RL","1Fam","Bnk",1,1,6,2009,1
147983,657,205,0,2,6,2,5,"TA","TA","SawyerW","RL","Duplex","Lvl",0,1,6,2009,2
118858,657,140,0,2,4,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk",0,1,6,2009,2
148325,657,118,97,2,2,2,5,"TA","Gd","SawyerW","RL","Duplex","Lvl",1,1,6,2009,2
113722,646,140,0,2,4,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk",0,1,6,2009,2
269500,1098,258,108,4,6,2,7,"TA","TA","SawyerW","RL","Duplex","Lvl",1,1,10,2009,6
269500,743,258,108,4,6,2,7,"TA","TA","SawyerW","RL","Duplex","Lvl",1,1,10,2009,6
269500,743,258,108,4,6,2,7,"TA","TA","SawyerW","RL","Duplex","Lvl",1,1,10,2009,6
323262,1012,151,140,3,1,1,9,"Ex","Ex","CollgCr","RL","1Fam","Lvl",1,1,7,2009,2
332000,1001,161,161,3,3,1,9,"Ex","Ex","CollgCr","RL","1Fam","Lvl",1,1,11,2009,2
239900,850,140,140,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2009,2
272500,1066,172,172,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,4,2009,2
2e+05,624,118,75,2,2,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,5,2009,2
221800,958,118,118,3,2,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,3,2009,2
237000,1087,140,140,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,3,2009,2
173000,1087,129,65,2,3,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2009,3
233500,1550,161,140,2,3,1,7,"Gd","Gd","ClearCr","RL","1Fam","HLS",1,1,6,2009,3
143000,904,97,97,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Low",0,1,10,2009,1
207000,1367,140,140,2,3,1,7,"TA","TA","CollgCr","RL","1Fam","Low",0,1,12,2009,2
2e+05,818,161,86,2,3,1,6,"TA","TA","CollgCr","RL","1Fam","Lvl",1,1,4,2009,3
203000,1001,129,129,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,4,2009,2
201000,1033,140,140,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2009,2
140000,1507,86,86,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2009,1
134900,646,86,86,2,2,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,10,2009,1
250000,1087,151,151,3,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,9,2009,2
254750,1141,205,97,2,4,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2009,3
198500,818,161,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,11,2009,3
211000,1044,172,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,5,2009,3
220000,1464,140,140,2,2,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2009,2
279500,1184,172,172,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2009,2
210000,818,129,129,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,8,2009,2
293200,947,151,151,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,1,2009,2
170000,1033,129,54,2,3,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2009,3
127000,990,108,97,1,3,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,7,2009,1
145500,344,97,54,2,2,1,6,"TA","TA","Edwards","RM","TwnhsE","Lvl",0,1,4,2009,1
85000,592,86,86,1,3,1,4,"TA","TA","Edwards","RL","1Fam","HLS",0,1,3,2009,1
120000,1098,129,97,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,6,2009,1
119900,1012,151,151,0,6,2,5,"TA","TA","Edwards","RL","Duplex","Lvl",0,1,8,2009,2
103500,1098,140,108,1,2,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,5,2009,1
122000,764,118,65,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,9,2009,1
160000,581,118,75,1,3,1,5,"TA","TA","SWISU","RH","1Fam","Lvl",1,1,7,2009,2
105000,527,118,54,1,3,1,6,"TA","TA","SWISU","RL","1Fam","Bnk",1,1,3,2009,2
147500,797,118,75,2,3,1,6,"Gd","Gd","Crawfor","RL","1Fam","Lvl",1,1,10,2009,1
137000,667,118,54,1,3,1,7,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,5,2009,1
205000,1270,151,75,2,2,1,5,"TA","TA","Crawfor","RL","1Fam","HLS",1,1,2,2009,2
155000,1367,118,118,1,2,1,5,"TA","TA","Crawfor","RL","1Fam","HLS",0,1,6,2009,1
205000,753,226,86,2,5,2,7,"TA","TA","Crawfor","RL","Duplex","HLS",1,1,7,2009,3
144800,850,108,108,1,2,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,10,2009,1
193000,1238,140,140,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,5,2009,2
158000,1453,140,97,1,3,1,5,"TA","Fa","Crawfor","RL","1Fam","Bnk",1,0,10,2009,2
224000,1625,172,118,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Bnk",1,1,1,2009,2
115000,161,97,43,2,2,1,6,"TA","TA","Blueste","RM","Twnhs","Lvl",1,1,5,2009,1
137000,140,118,54,2,2,1,6,"TA","Gd","Blueste","RM","TwnhsE","Lvl",1,1,10,2009,2
121000,151,118,54,2,2,1,6,"TA","TA","Blueste","RM","Twnhs","Lvl",1,1,7,2009,2
208000,1259,183,54,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,4,2009,3
315000,1636,215,172,2,3,1,7,"Gd","Ex","Crawfor","RL","1Fam","Bnk",1,1,7,2009,2
123000,807,205,75,2,5,1,5,"TA","Gd","IDOTRR","RM","1Fam","Bnk",0,0,12,2009,2
75000,947,54,54,1,2,1,4,"TA","TA","IDOTRR","C (all)","1Fam","Lvl",0,0,5,2009,1
230000,355,151,129,2,2,1,8,"Ex","Ex","Crawfor","RM","TwnhsE","HLS",1,1,6,2009,2
57625,2024,75,0,1,1,1,2,"Fa","TA","IDOTRR","RL","1Fam","Lvl",0,0,3,2009,1
251000,936,194,108,3,3,1,8,"Gd","Gd","Mitchel","RL","1Fam","Lvl",1,1,5,2009,3
156450,904,86,86,1,2,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,4,2009,1
173000,872,118,86,2,2,1,6,"TA","TA","Mitchel","RL","1Fam","Bnk",1,1,11,2009,2
152000,1033,151,151,2,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,4,2009,2
410000,1249,194,205,3,3,1,9,"Ex","Ex","Timber","RL","1Fam","HLS",1,1,7,2009,2
316500,1345,151,151,3,3,1,9,"Ex","Ex","Timber","RL","1Fam","HLS",0,1,1,2009,2
204000,915,205,65,2,3,1,6,"TA","Gd","Timber","RL","1Fam","Lvl",1,1,2,2009,3
213500,1335,140,151,2,3,1,7,"TA","Gd","Timber","RL","1Fam","Lvl",1,1,7,2009,3
170000,850,183,86,2,3,1,7,"Gd","Gd","Timber","RL","1Fam","Lvl",0,1,2,2009,3
425000,1173,183,183,3,2,1,9,"Ex","Ex","Timber","RL","1Fam","HLS",1,1,5,2009,2
139500,1163,97,97,1,3,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl",0,1,4,2009,1
160000,1238,129,108,2,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,3,2009,2
131900,710,75,75,1,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,7,2009,1
131250,721,97,32,1,2,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,8,2009,1
149000,710,86,75,2,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,6,2009,1
130000,969,118,54,2,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,7,2009,2
173000,969,151,75,2,4,1,5,"Gd","TA","Mitchel","RL","1Fam","Lvl",1,1,4,2009,2
187500,807,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,4,2008,3
165000,753,140,65,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,10,2008,3
195500,883,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",0,1,5,2008,3
173000,1399,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,11,2008,3
177900,1313,129,129,2,3,1,5,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,11,2008,2
247900,581,151,151,2,1,1,8,"Gd","Gd","StoneBr","RL","1Fam","Lvl",1,1,7,2008,2
180000,474,118,118,2,2,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","HLS",0,1,8,2008,2
183000,1044,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,4,2008,3
185000,1302,161,75,2,3,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl",0,1,9,2008,3
188500,549,129,129,2,2,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","HLS",1,1,4,2008,2
355000,1259,237,108,3,5,1,8,"Gd","Ex","StoneBr","RL","1Fam","HLS",1,1,7,2008,4
387000,1432,172,172,3,2,1,9,"Ex","Ex","StoneBr","RL","1Fam","HLS",1,1,9,2008,2
115000,2895,140,151,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Bnk",1,1,5,2008,1
334000,753,161,161,2,2,1,9,"Ex","Ex","StoneBr","RL","TwnhsE","HLS",1,1,7,2008,2
133000,4392,140,65,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,7,2008,3
226500,1173,161,151,2,2,1,7,"Gd","Ex","NWAmes","RL","1Fam","Lvl",1,1,6,2008,2
181900,1001,118,118,2,3,1,7,"Gd","TA","NWAmes","RL","1Fam","Lvl",0,1,7,2008,2
235000,1722,194,194,2,3,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,8,2008,2
220000,1345,161,161,2,3,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,3,2008,2
161000,1216,108,108,2,3,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,11,2008,2
185000,969,194,65,2,3,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,3,2008,3
146900,904,118,65,2,3,1,5,"TA","TA","NWAmes","RL","1Fam","Lvl",0,1,6,2008,2
292500,1163,269,129,2,4,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,12,2008,3
159900,969,129,129,2,2,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,4,2008,2
306000,1335,215,118,3,4,1,8,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,6,2008,3
133000,840,161,86,2,4,2,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,6,2008,4
111900,958,86,86,1,2,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,9,2008,1
123000,700,75,75,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,5,2008,1
103400,151,97,43,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,2,2008,2
